respondent,INT_raw,BE_raw,z_INT,z_BE,GAP
688,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
689,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
690,4.333333333333333,5.0,0.5781825210078264,1.6065585012004526,-1.0283759801926262
691,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
692,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
693,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
694,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
695,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
696,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
697,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
698,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
699,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
700,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
701,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
702,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
703,3.6666666666666665,4.5,-0.2933893206148318,0.9434621428288676,-1.2368514634436996
704,4.333333333333333,5.0,0.5781825210078264,1.6065585012004526,-1.0283759801926262
705,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
706,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
707,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
708,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
709,3.6666666666666665,4.5,-0.2933893206148318,0.9434621428288676,-1.2368514634436996
710,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
711,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
712,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
713,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
714,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
715,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
716,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
717,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
718,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
719,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
720,3.6666666666666665,2.75,-0.2933893206148318,-1.3773751114716797,1.0839857908568478
721,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
722,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
723,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
724,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
725,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
726,3.0,3.5,-1.16496116223749,-0.38273057391430226,-0.7822305883231877
727,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
728,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
729,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
730,4.333333333333333,2.75,0.5781825210078264,-1.3773751114716797,1.955557632479506
731,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
732,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
733,4.666666666666667,3.5,1.0139684418191564,-0.38273057391430226,1.3966990157334587
734,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
735,4.333333333333333,5.0,0.5781825210078264,1.6065585012004526,-1.0283759801926262
736,4.333333333333333,3.0,0.5781825210078264,-1.0458269322858873,1.6240094532937137
737,1.0,1.5,-3.7796766871054652,-3.0351160074006422,-0.744560679704823
738,4.333333333333333,3.25,0.5781825210078264,-0.7142787531000948,1.292461274107921
739,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
740,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
741,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
742,4.666666666666667,3.5,1.0139684418191564,-0.38273057391430226,1.3966990157334587
743,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
744,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
745,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
746,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
747,5.0,3.5,1.4497543626304852,-0.38273057391430226,1.8324849365447875
748,4.666666666666667,5.0,1.0139684418191564,1.6065585012004526,-0.5925900593812963
749,2.6666666666666665,3.25,-1.6007470830488193,-0.7142787531000948,-0.8864683299487245
750,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
751,3.0,3.5,-1.16496116223749,-0.38273057391430226,-0.7822305883231877
752,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
753,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
754,2.6666666666666665,2.25,-1.6007470830488193,-2.040471469843265,0.4397243867944456
755,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
756,4.0,4.75,0.14239660019649758,1.2750103220146602,-1.1326137218181627
757,3.333333333333333,2.5,-0.7291752414261612,-1.7089232906574723,0.9797480492313111
758,4.666666666666667,5.0,1.0139684418191564,1.6065585012004526,-0.5925900593812963
759,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
760,4.0,2.25,0.14239660019649758,-2.040471469843265,2.1828680700397625
761,3.0,3.5,-1.16496116223749,-0.38273057391430226,-0.7822305883231877
762,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
763,4.333333333333333,3.0,0.5781825210078264,-1.0458269322858873,1.6240094532937137
764,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
765,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
766,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
767,5.0,4.75,1.4497543626304852,1.2750103220146602,0.17474404061582494
768,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
769,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
770,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
771,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
772,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
773,3.6666666666666665,4.75,-0.2933893206148318,1.2750103220146602,-1.5683996426294922
774,3.6666666666666665,4.25,-0.2933893206148318,0.6119139636430752,-0.905303284257907
775,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
776,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
777,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
778,3.0,3.75,-1.16496116223749,-0.05118239472850978,-1.1137787675089803
779,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
780,3.333333333333333,4.5,-0.7291752414261612,0.9434621428288676,-1.6726373842550288
781,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
782,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
783,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
784,3.0,4.0,-1.16496116223749,0.2803657844572827,-1.4453269466947727
785,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
786,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
787,3.333333333333333,4.0,-0.7291752414261612,0.2803657844572827,-1.0095410258834439
788,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
789,3.333333333333333,3.0,-0.7291752414261612,-1.0458269322858873,0.3166516908597261
790,3.6666666666666665,4.5,-0.2933893206148318,0.9434621428288676,-1.2368514634436996
791,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
792,3.0,3.75,-1.16496116223749,-0.05118239472850978,-1.1137787675089803
793,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
794,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
795,3.6666666666666665,4.25,-0.2933893206148318,0.6119139636430752,-0.905303284257907
796,3.333333333333333,4.5,-0.7291752414261612,0.9434621428288676,-1.6726373842550288
797,3.6666666666666665,5.0,-0.2933893206148318,1.6065585012004526,-1.8999478218152843
798,3.333333333333333,4.25,-0.7291752414261612,0.6119139636430752,-1.3410892050692365
799,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
800,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
801,3.333333333333333,4.25,-0.7291752414261612,0.6119139636430752,-1.3410892050692365
802,2.333333333333333,2.5,-2.0365330038601486,-1.7089232906574723,-0.3276097132026763
803,3.333333333333333,4.5,-0.7291752414261612,0.9434621428288676,-1.6726373842550288
804,4.333333333333333,3.0,0.5781825210078264,-1.0458269322858873,1.6240094532937137
805,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
806,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
807,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
808,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
809,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
810,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
811,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
812,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
813,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
814,4.666666666666667,5.0,1.0139684418191564,1.6065585012004526,-0.5925900593812963
815,4.666666666666667,5.0,1.0139684418191564,1.6065585012004526,-0.5925900593812963
816,5.0,4.75,1.4497543626304852,1.2750103220146602,0.17474404061582494
817,4.666666666666667,5.0,1.0139684418191564,1.6065585012004526,-0.5925900593812963
818,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
819,5.0,4.75,1.4497543626304852,1.2750103220146602,0.17474404061582494
820,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
821,2.333333333333333,4.0,-2.0365330038601486,0.2803657844572827,-2.3168987883174315
822,4.0,2.25,0.14239660019649758,-2.040471469843265,2.1828680700397625
823,4.333333333333333,4.5,0.5781825210078264,0.9434621428288676,-0.36527962182104123
824,4.333333333333333,2.75,0.5781825210078264,-1.3773751114716797,1.955557632479506
825,4.333333333333333,3.25,0.5781825210078264,-0.7142787531000948,1.292461274107921
826,4.0,3.0,0.14239660019649758,-1.0458269322858873,1.1882235324823849
827,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
828,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
829,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
830,4.0,3.0,0.14239660019649758,-1.0458269322858873,1.1882235324823849
831,4.333333333333333,2.75,0.5781825210078264,-1.3773751114716797,1.955557632479506
832,4.333333333333333,2.5,0.5781825210078264,-1.7089232906574723,2.287105811665299
833,5.0,3.0,1.4497543626304852,-1.0458269322858873,2.4955812949163727
834,3.0,2.5,-1.16496116223749,-1.7089232906574723,0.5439621284199823
835,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
836,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
837,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
838,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
839,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
840,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
841,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
842,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
843,5.0,3.5,1.4497543626304852,-0.38273057391430226,1.8324849365447875
844,4.0,2.75,0.14239660019649758,-1.3773751114716797,1.5197717116681773
845,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
846,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
847,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
848,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
849,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
850,4.333333333333333,5.0,0.5781825210078264,1.6065585012004526,-1.0283759801926262
851,3.333333333333333,3.0,-0.7291752414261612,-1.0458269322858873,0.3166516908597261
852,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
853,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
854,2.6666666666666665,2.75,-1.6007470830488193,-1.3773751114716797,-0.22337197157713962
855,2.6666666666666665,2.5,-1.6007470830488193,-1.7089232906574723,0.10817620760865299
856,2.333333333333333,2.5,-2.0365330038601486,-1.7089232906574723,-0.3276097132026763
857,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
858,3.0,2.75,-1.16496116223749,-1.3773751114716797,0.21241394923418966
859,3.333333333333333,3.25,-0.7291752414261612,-0.7142787531000948,-0.014896488326066382
860,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
861,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
862,3.0,2.5,-1.16496116223749,-1.7089232906574723,0.5439621284199823
863,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
864,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
865,5.0,4.25,1.4497543626304852,0.6119139636430752,0.83784039898741
866,4.333333333333333,4.5,0.5781825210078264,0.9434621428288676,-0.36527962182104123
867,3.6666666666666665,3.25,-0.2933893206148318,-0.7142787531000948,0.420889432485263
868,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
869,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
870,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
871,5.0,3.0,1.4497543626304852,-1.0458269322858873,2.4955812949163727
872,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
873,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
874,3.333333333333333,4.25,-0.7291752414261612,0.6119139636430752,-1.3410892050692365
875,5.0,4.75,1.4497543626304852,1.2750103220146602,0.17474404061582494
876,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
877,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
878,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
879,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
880,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
881,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
882,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
883,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
884,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
885,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
886,3.6666666666666665,3.0,-0.2933893206148318,-1.0458269322858873,0.7524376116710555
887,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
888,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
889,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
890,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
891,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
892,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
893,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
894,5.0,3.25,1.4497543626304852,-0.7142787531000948,2.16403311573058
895,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
896,5.0,4.0,1.4497543626304852,0.2803657844572827,1.1693885781732025
897,5.0,3.75,1.4497543626304852,-0.05118239472850978,1.500936757358995
898,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
899,1.0,1.5,-3.7796766871054652,-3.0351160074006422,-0.744560679704823
900,2.333333333333333,2.5,-2.0365330038601486,-1.7089232906574723,-0.3276097132026763
901,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
902,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
903,4.666666666666667,3.0,1.0139684418191564,-1.0458269322858873,2.0597953741050437
904,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
905,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
906,2.6666666666666665,2.0,-1.6007470830488193,-2.372019649029057,0.7712725659802377
907,3.333333333333333,3.0,-0.7291752414261612,-1.0458269322858873,0.3166516908597261
908,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
909,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
910,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
911,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
912,5.0,4.5,1.4497543626304852,0.9434621428288676,0.5062922198016175
913,3.0,3.25,-1.16496116223749,-0.7142787531000948,-0.4506824091373952
914,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
915,2.0,2.25,-2.4723189246714776,-2.040471469843265,-0.43184745482821274
916,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
917,3.333333333333333,4.0,-0.7291752414261612,0.2803657844572827,-1.0095410258834439
918,3.0,2.25,-1.16496116223749,-2.040471469843265,0.8755103076057749
919,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
920,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
921,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
922,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
923,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
924,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
925,3.6666666666666665,4.75,-0.2933893206148318,1.2750103220146602,-1.5683996426294922
926,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
927,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
928,3.333333333333333,5.0,-0.7291752414261612,1.6065585012004526,-2.335733742626614
929,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
930,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
931,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
932,3.333333333333333,4.25,-0.7291752414261612,0.6119139636430752,-1.3410892050692365
933,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
934,4.0,4.5,0.14239660019649758,0.9434621428288676,-0.8010655426323701
935,3.333333333333333,2.5,-0.7291752414261612,-1.7089232906574723,0.9797480492313111
936,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
937,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
938,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
939,3.333333333333333,2.5,-0.7291752414261612,-1.7089232906574723,0.9797480492313111
940,3.0,3.5,-1.16496116223749,-0.38273057391430226,-0.7822305883231877
941,4.0,3.0,0.14239660019649758,-1.0458269322858873,1.1882235324823849
942,4.0,3.25,0.14239660019649758,-0.7142787531000948,0.8566753532965924
943,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
944,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
945,2.6666666666666665,4.0,-1.6007470830488193,0.2803657844572827,-1.881112867506102
946,3.0,3.75,-1.16496116223749,-0.05118239472850978,-1.1137787675089803
947,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
948,3.0,4.25,-1.16496116223749,0.6119139636430752,-1.776875125880565
949,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
950,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
951,2.6666666666666665,3.25,-1.6007470830488193,-0.7142787531000948,-0.8864683299487245
952,4.666666666666667,3.25,1.0139684418191564,-0.7142787531000948,1.728247194919251
953,3.0,4.5,-1.16496116223749,0.9434621428288676,-2.1084233050663577
954,3.0,4.0,-1.16496116223749,0.2803657844572827,-1.4453269466947727
955,4.333333333333333,5.0,0.5781825210078264,1.6065585012004526,-1.0283759801926262
956,3.333333333333333,4.5,-0.7291752414261612,0.9434621428288676,-1.6726373842550288
957,4.666666666666667,3.0,1.0139684418191564,-1.0458269322858873,2.0597953741050437
958,3.0,3.5,-1.16496116223749,-0.38273057391430226,-0.7822305883231877
959,3.333333333333333,4.0,-0.7291752414261612,0.2803657844572827,-1.0095410258834439
960,3.6666666666666665,4.75,-0.2933893206148318,1.2750103220146602,-1.5683996426294922
961,2.333333333333333,4.0,-2.0365330038601486,0.2803657844572827,-2.3168987883174315
962,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
963,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
964,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
965,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
966,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
967,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
968,3.333333333333333,3.5,-0.7291752414261612,-0.38273057391430226,-0.34644466751185893
969,3.6666666666666665,4.5,-0.2933893206148318,0.9434621428288676,-1.2368514634436996
970,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
971,3.6666666666666665,4.0,-0.2933893206148318,0.2803657844572827,-0.5737551050721146
972,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
973,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
974,3.6666666666666665,4.25,-0.2933893206148318,0.6119139636430752,-0.905303284257907
975,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
976,3.333333333333333,4.25,-0.7291752414261612,0.6119139636430752,-1.3410892050692365
977,4.666666666666667,4.0,1.0139684418191564,0.2803657844572827,0.7336026573618737
978,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
979,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
980,4.666666666666667,3.25,1.0139684418191564,-0.7142787531000948,1.728247194919251
981,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
982,3.6666666666666665,4.25,-0.2933893206148318,0.6119139636430752,-0.905303284257907
983,4.666666666666667,3.75,1.0139684418191564,-0.05118239472850978,1.065150836547666
984,4.333333333333333,4.75,0.5781825210078264,1.2750103220146602,-0.6968278010068338
985,2.6666666666666665,2.5,-1.6007470830488193,-1.7089232906574723,0.10817620760865299
986,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
987,4.333333333333333,4.5,0.5781825210078264,0.9434621428288676,-0.36527962182104123
988,4.666666666666667,4.75,1.0139684418191564,1.2750103220146602,-0.2610418801955039
989,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
990,2.0,2.5,-2.4723189246714776,-1.7089232906574723,-0.7633956340140053
991,3.0,2.0,-1.16496116223749,-2.372019649029057,1.207058486791567
992,3.0,3.0,-1.16496116223749,-1.0458269322858873,-0.11913422995160272
993,2.0,2.25,-2.4723189246714776,-2.040471469843265,-0.43184745482821274
994,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
995,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
996,2.333333333333333,2.75,-2.0365330038601486,-1.3773751114716797,-0.6591578923884689
997,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
998,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
999,4.0,5.0,0.14239660019649758,1.6065585012004526,-1.464161901003955
1000,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
1001,3.6666666666666665,4.25,-0.2933893206148318,0.6119139636430752,-0.905303284257907
1002,4.666666666666667,4.25,1.0139684418191564,0.6119139636430752,0.4020544781760812
1003,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
1004,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
1005,3.6666666666666665,3.5,-0.2933893206148318,-0.38273057391430226,0.08934125329947046
1006,3.333333333333333,3.75,-0.7291752414261612,-0.05118239472850978,-0.6779928466976514
1007,3.6666666666666665,3.75,-0.2933893206148318,-0.05118239472850978,-0.24220692588632203
1008,4.666666666666667,4.5,1.0139684418191564,0.9434621428288676,0.07050629899028871
1009,4.333333333333333,4.5,0.5781825210078264,0.9434621428288676,-0.36527962182104123
1010,4.0,4.25,0.14239660019649758,0.6119139636430752,-0.4695173634465776
1011,4.333333333333333,3.5,0.5781825210078264,-0.38273057391430226,0.9609130949221287
1012,4.333333333333333,3.25,0.5781825210078264,-0.7142787531000948,1.292461274107921
1013,4.0,3.5,0.14239660019649758,-0.38273057391430226,0.5251271741107999
1014,4.0,4.0,0.14239660019649758,0.2803657844572827,-0.13796918426078514
1015,2.0,2.5,-2.4723189246714776,-1.7089232906574723,-0.7633956340140053
1016,4.0,3.75,0.14239660019649758,-0.05118239472850978,0.19357899492500735
1017,4.333333333333333,4.0,0.5781825210078264,0.2803657844572827,0.2978167365505437
1018,4.333333333333333,4.25,0.5781825210078264,0.6119139636430752,-0.03373144263524874
1019,2.6666666666666665,2.75,-1.6007470830488193,-1.3773751114716797,-0.22337197157713962
1020,3.333333333333333,2.75,-0.7291752414261612,-1.3773751114716797,0.6481998700455185
1021,2.6666666666666665,2.5,-1.6007470830488193,-1.7089232906574723,0.10817620760865299
1022,4.333333333333333,4.5,0.5781825210078264,0.9434621428288676,-0.36527962182104123
1023,4.333333333333333,3.75,0.5781825210078264,-0.05118239472850978,0.6293649157363362
1024,3.333333333333333,4.0,-0.7291752414261612,0.2803657844572827,-1.0095410258834439
1025,5.0,5.0,1.4497543626304852,1.6065585012004526,-0.15680413856996744
1026,4.0,5.0,0.14239660019649758,1.6065585012004526,-1.464161901003955
1027,3.6666666666666665,5.0,-0.2933893206148318,1.6065585012004526,-1.8999478218152843
